species_complete,vocal_learning,log_adult_weight,log_weaning_days,female_maturity_log,male_maturity_log,max_longevity,average_maturity_log,avg_maturity_per_longevity
alouatta seniculus,no_info,8.786181621420765,5.918893854273146,7.29641326877392,,3.2188758248682006,7.29641326877392,2.2667582304367637
ateles belzebuth,no_info,8.927314111060596,,7.2868764117507,7.509883061154913,3.6109179126442243,7.3983797364528066,2.048891698852018
ateles chamek,no_info,8.699514748210191,,7.372118028337787,7.347943823148687,3.756538102587751,7.360030925743237,1.9592589572492722
ateles fusciceps,no_info,8.85366542803745,6.016157159698354,7.323170717943469,7.509883061154913,3.828641396489095,7.416526889549191,1.9371171445699316
ateles geoffroyi,no_info,8.891167632433032,6.710523109452428,7.509335266016592,7.509883061154913,3.8522730010223722,7.509609163585752,1.949396930485649
ateles marginatus,no_info,8.699514748210191,,7.2868764117507,7.509883061154913,3.784189633918261,7.3983797364528066,1.9550763709461112
ateles paniscus,no_info,8.97303450684947,6.678342114654332,7.323830566202317,7.154615356913663,3.828641396489095,7.23922296155799,1.890807263431993
brachyteles arachnoides,no_info,9.320986892063246,6.495265555937008,7.914983005848394,,3.6888794541139363,7.914983005848394,2.1456334109864703
callimico goeldii,no_info,6.318968113746434,4.343805421853684,5.8998973535824915,5.978885764901122,3.100092288878234,5.939391559241807,1.9158757242646385
callithrix geoffroyi,no_info,5.834810737062605,,6.1675164908883415,5.945420608606575,2.8678989020441064,6.056468549747459,2.111813824898321
callithrix jacchus,yes,5.542047551470635,4.127134385045092,6.1675164908883415,5.945420608606575,3.126760535960395,6.056468549747459,1.9369786973108236
callithrix kuhlii,no_info,5.834810737062605,,6.1675164908883415,5.945420608606575,2.995732273553991,6.056468549747459,2.0216988691590787
callithrix penicillata,no_info,5.726847747587197,,6.1675164908883415,5.945420608606575,2.7343675094195836,6.056468549747459,2.214943137264328
cebus albifrons,no_info,7.810960771307637,5.6131281063880705,7.177782416195197,7.177782416195197,3.6988297849671046,7.177782416195197,1.9405549412863918
cebus capucinus,no_info,7.884199933676039,6.255750041753367,7.316548177182976,7.979681302387741,3.9889840465642745,7.648114739785358,1.9173089314239562
cebus olivaceus,no_info,7.84482855003882,6.606650186198215,7.691656822810547,,3.8501476017100584,7.691656822810547,1.9977563507939973
leontopithecus chrysomelas,no_info,6.282266746896006,,6.483107351457199,6.593044534142437,3.0587070727153796,6.538075942799818,2.1375292852073
leontopithecus chrysopygus,no_info,6.345636360828596,,6.483107351457199,6.593044534142437,2.884800712846709,6.538075942799818,2.266387384641233
leontopithecus rosalia,no_info,6.483871585349955,4.875197323201151,6.304448802421981,6.593044534142437,3.4531571205928664,6.448746668282209,1.8674929761594616
saguinus bicolor,no_info,6.20617261960109,,,,2.9444389791664403,,
saguinus geoffroyi,no_info,6.213207117506563,4.02535169073515,6.306275286948016,6.309918278226516,3.0204248861443626,6.308096782587266,2.0884799392047415
saguinus imperator,no_info,6.250940027669582,,6.302618975744905,6.593044534142437,3.1654750481410856,6.447831754943671,2.0369238919542703
saguinus labiatus,no_info,6.2172047242694575,5.424950017481403,,,3.0204248861443626,,
saguinus leucopus,no_info,6.194405391104672,,,,2.7212954278522306,,
saguinus midas,no_info,6.316803610736861,4.2626798770413155,6.410174881966167,,3.044522437723423,6.410174881966167,2.1054779569170954
saguinus mystax,no_info,6.298029706561264,5.14166355650266,6.186208623900494,6.29156913955832,2.995732273553991,6.238888881729407,2.082592271948218
saguinus oedipus,no_info,6.099197246910864,3.9512437185814275,6.306275286948016,6.309918278226516,3.265759410767051,6.308096782587266,1.9315864977039567
saimiri boliviensis,no_info,6.421622267806518,,6.994849985833071,7.509883061154913,3.4111477125153233,7.252366523493992,2.126078122294569
saimiri oerstedii,no_info,6.670132406403093,,,,,,
saimiri sciureus,no_info,6.829793737512425,5.176149732573829,6.910750787961936,7.509883061154913,3.407841924380824,7.210316924558425,2.115801461615177
allenopithecus nigroviridis,no_info,8.455849561175185,4.68213122712422,,,3.295836866004329,,
cercocebus agilis,no_info,8.987196820661973,,7.336936913707618,,3.4339872044851463,7.336936913707618,2.136565012276345
cercocebus galeritus,no_info,9.15562015977595,5.8998973535824915,7.726212650507529,,,7.726212650507529,
cercocebus torquatus,no_info,9.158257292105958,,6.880384082186005,,3.828641396489095,6.880384082186005,1.7970824033024848
cercopithecus ascanius,no_info,8.217438537730187,5.204006687076795,7.403670290012373,,3.4404180948154366,7.403670290012373,2.1519681869972107
cercopithecus campbelli,no_info,8.1886891244442,5.8998973535824915,6.9985096422506015,,3.4011973816621555,6.9985096422506015,2.0576605403684187
cercopithecus cephus,no_info,8.184513753033722,5.8998973535824915,7.286191714702382,,3.58351893845611,7.286191714702382,2.033250511532527
cercopithecus diana,no_info,8.422882511944996,5.8998973535824915,7.581719640125308,,3.55820113047182,7.581719640125308,2.130773208742128
cercopithecus erythrogaster,no_info,8.086410275323782,,7.360103972989152,,3.1780538303479458,7.360103972989152,2.315915451999546
cercopithecus hamlyni,no_info,8.39502555744203,,,,3.353406717825807,,
cercopithecus mitis,no_info,9.104979856318357,5.752572638825633,7.422373700986824,7.422373700986824,3.632309102625542,7.422373700986824,2.0434311869608535
cercopithecus mona,no_info,8.411832675758411,,,,3.4011973816621555,,
cercopithecus neglectus,no_info,8.690305809124883,5.978885764901122,7.384610383176974,7.845807502637805,3.427514689979529,7.6152089429073895,2.221787397489716
cercopithecus nictitans,no_info,8.60611940061064,,7.286191714702382,,3.4339872044851463,7.286191714702382,2.1217876715399098
cercopithecus petaurista,no_info,8.202482446576537,,,,3.367295829986474,,
cercopithecus pogonias,no_info,8.183118079394745,,7.286191714702382,,3.295836866004329,7.286191714702382,2.210725837148522
cercopithecus wolfi,no_info,8.128585200374497,,7.429520842786462,,3.1780538303479458,7.429520842786462,2.337758024058721
chlorocebus aethiops,no_info,8.634086942887738,5.204006687076795,6.9411900550683745,7.509335266016592,3.4657359027997265,7.225262660542484,2.084770121896968
colobus angolensis,no_info,9.062420241899561,,7.403670290012373,6.593044534142437,3.563882963939251,6.9983574120774055,1.9636888985663945
colobus guereza,no_info,9.205327830152639,5.932245187448011,7.2868764117507,7.692569648067906,3.5553480614894135,7.489723029909303,2.1066075389456227
colobus polykomos,no_info,9.161675199994901,5.598421958998375,7.403670290012373,6.593044534142437,3.5234150143864045,6.9983574120774055,1.9862427172225
erythrocebus patas,no_info,8.955448122347393,5.087596335232384,6.862757913051401,7.24422751560335,3.4011973816621555,7.053492714327375,2.0738263390289786
lophocebus albigena,no_info,9.139649631353414,5.4510384535657,7.286191714702382,,3.58351893845611,7.286191714702382,2.033250511532527
macaca arctoides,no_info,9.135077887475635,5.700443573390687,7.078341579557671,7.649216319820633,3.374168709274236,7.363778949689152,2.1823979724099387
macaca assamensis,no_info,9.116029692504942,,,,3.4468078929142076,,
macaca fascicularis,no_info,8.758176660858778,,7.121252453244542,7.342131730584722,3.6635616461296463,7.231692091914631,1.9739512502961485
macaca fuscata,no_info,9.091838327895182,,7.301822342137932,7.221835825288449,3.6506582412937387,7.26182908371319,1.989183485206138
macaca maura,no_info,8.62604759632832,6.2285110035911835,7.509335266016592,6.9985096422506015,3.4965075614664802,7.253922454133597,2.0746194099723922
macaca mulatta,no,9.016148642611741,,7.115582126184454,7.604396348796338,3.6888794541139363,7.359989237490396,1.9951829082629253
macaca nemestrina,no_info,8.976199066452432,5.780743515792329,7.025538314638521,6.9985096422506015,3.6270040503958487,7.012023978444561,1.9332826434752046
macaca nigra,no_info,8.98281222234415,5.8998973535824915,7.306531398939505,,3.5263605246161616,7.306531398939505,2.0719751562369844
macaca ochreata,no_info,8.281470857895167,,7.306531398939505,6.9985096422506015,3.367295829986474,7.152520520595053,2.1241140908679186
macaca radiata,no_info,8.818038250394299,5.717027701406222,7.166265974133638,7.492760300922379,3.4011973816621555,7.329513137528009,2.1549802363854864
macaca silenus,no_info,8.971448463693834,5.8998973535824915,7.264730177929867,7.828436359157585,3.6888794541139363,7.546583268543726,2.045765756896061
macaca sinica,no_info,8.382518288089635,5.981414211254481,7.286191714702382,,3.3775875160230218,7.286191714702382,2.1572177419940224
macaca sylvanus,no_info,9.294221855956884,5.3612921657094255,7.243512974665482,7.604396348796338,3.4011973816621555,7.42395466173091,2.1827473764850556
macaca thibetana,no_info,9.239899174217728,6.3473892096560105,7.282073658093465,7.649216319820633,3.295836866004329,7.465644988957049,2.2651743070062627
macaca tonkeana,no_info,9.388486557359657,,,,3.3463891451671604,,
mandrillus leucophaeus,no_info,9.811920359010637,6.18826412308259,7.152268856032539,,3.6635616461296463,7.152268856032539,1.9522720092859698
mandrillus sphinx,no_info,10.043249494911286,5.869296913133774,7.078341579557671,,3.6888794541139363,7.078341579557671,1.918832444270771
miopithecus talapoin,no_info,7.233094342611016,4.867534450455582,7.240649694255466,7.60489448081162,3.3214324131932926,7.422772087533543,2.2348105167062964
nasalis larvatus,no_info,9.589974720049826,5.3612921657094255,7.286191714702382,,3.2228678461377385,7.286191714702382,2.2607789281320056
papio hamadryas,no_info,9.798127036878302,5.703782474656201,7.322510433997394,7.474204806496124,3.624340932976365,7.39835762024676,2.0412973715944305
presbytis comata,no_info,8.809116258125274,,,,,,
presbytis melalophos,no_info,8.785692444451245,,,,2.995732273553991,,
presbytis thomasi,no_info,8.808369153122275,,,,,,
pygathrix nemaeus,no_info,9.181940897454485,5.799092654460526,7.286191714702382,,3.258096538021482,7.286191714702382,2.2363338930181023
rhinopithecus bieti,no_info,9.206332350578643,,6.626717749249025,,,6.626717749249025,
rhinopithecus roxellana,no_info,9.598998361767967,,,,3.3843902633457743,,
semnopithecus entellus,no_info,9.511666440343202,5.834810737062605,7.057897937411856,7.542213463193403,3.367295829986474,7.30005570030263,2.1679282334786585
theropithecus gelada,no_info,9.692766521220475,6.07073772800249,7.237778191923443,7.691656822810547,3.58351893845611,7.464717507366995,2.083069082532329
trachypithecus auratus,no_info,9.181940897454485,,,,3.4372078191851885,,
trachypithecus cristatus,no_info,8.729882284826589,5.8998973535824915,7.2868764117507,,3.342861804649192,7.2868764117507,2.1798317841366472
trachypithecus francoisi,no_info,8.899048433885268,5.986452005284438,7.286191714702382,,3.269568939183719,7.286191714702382,2.2284869504912335
trachypithecus geei,no_info,8.99961934066053,,,,,,
trachypithecus obscurus,no_info,8.865029186687766,5.8998973535824915,7.2868764117507,,3.5234150143864045,7.2868764117507,2.068128898241553
trachypithecus phayrei,no_info,9.035986984831405,5.733341276897746,7.2868764117507,,3.342861804649192,7.2868764117507,2.1798317841366472
trachypithecus pileatus,no_info,9.345745008982385,,,,3.2268439945173775,,
cheirogaleus major,no_info,5.978885764901122,3.8501476017100584,5.8998973535824915,5.8998973535824915,2.5952547069568657,5.8998973535824915,2.2733403922810225
cheirogaleus medius,no_info,5.940171252720432,,5.8998973535824915,,3.367295829986474,5.8998973535824915,1.7521173224647122
microcebus murinus,no_info,4.1713056033582285,,5.493061443340548,5.493061443340548,2.9014215940827497,5.493061443340548,1.8932310473401281
microcebus rufus,no_info,4.0163830207523885,3.6888794541139363,5.700443573390687,5.493061443340548,,5.5967525083656176,
mirza coquereli,no_info,5.740435792304236,4.912654885736052,5.7430031878094825,5.616771097666572,2.856470206220483,5.679887142738027,1.9884286313818502
phaner furcifer,no_info,5.991464547107982,,,,3.2188758248682006,,
daubentonia madagascariensis,no_info,7.730833629134113,,6.782192056006791,,3.475067230228611,6.782192056006791,1.9516721855077945
euoticus elegantulus,no_info,5.752572638825633,4.0943445622221,,,,,
galago moholi,no_info,5.1310814471721224,,4.983606621708336,5.918893854273146,2.8094026953624978,5.451250237990742,1.9403591542747367
galago senegalensis,no_info,5.258536496536192,4.48863636973214,5.480638923341991,5.703782474656201,2.8390784635086144,5.5922106989990965,1.9697274206673678
otolemur crassicaudatus,no_info,6.9980529169629175,4.927253685157205,6.20455776256869,6.459904454377535,3.122364924487357,6.332231108473112,2.0280240335817776
otolemur garnettii,no_info,7.170119543449628,4.941642422609304,6.396929655216146,6.396929655216146,2.995732273553991,6.396929655216146,2.1353475781823255
gorilla gorilla,no,11.848268492846586,,7.947678571301568,8.297792626380861,4.096009841541162,8.122735598841214,1.9830849810128774
homo sapiens,yes,11.035454020876973,,8.464846711044029,8.53895468319775,4.808111029984782,8.501900697120888,1.7682413413709785
pan paniscus,no_info,10.594757973083214,6.453624998892692,8.069029328774958,,4.007333185232471,8.069029328774958,2.0135658693193643
pan troglodytes,no,10.714051034847131,7.01301578963963,8.124446855715847,7.979338895262328,4.219507705176107,8.051892875489088,1.908254099313946
pongo pygmaeus,no_info,11.074032830749546,6.910750787961936,7.845807502637805,7.845807502637805,4.07753744390572,7.845807502637805,1.9241533917399423
hylobates agilis,no_info,8.686935966003333,6.584791392385716,7.954723334497908,7.509335266016592,3.8918202981106265,7.73202930025725,1.9867385202782721
hylobates klossii,no_info,8.68270762989381,5.814130531825066,,,3.6109179126442243,,
hylobates lar,no_info,8.826147399143558,6.396929655216146,7.845807502637805,7.509335266016592,4.02535169073515,7.677571384327198,1.907304497641309
hylobates moloch,no_info,8.733513517382322,6.584791392385716,7.954723334497908,7.509335266016592,3.8066624897703196,7.73202930025725,2.0311833058579807
hylobates muelleri,no_info,8.65956043270316,,7.954723334497908,7.509335266016592,4.0943445622221,7.73202930025725,1.888465707454013
hylobates pileatus,no_info,8.65434302956347,,7.845807502637805,7.509335266016592,3.6375861597263857,7.677571384327198,2.110622552210473
nomascus concolor,no_info,8.832368828176941,6.584791392385716,8.03268487596762,,3.8308129500026027,8.03268487596762,2.0968616794412167
nomascus leucogenys,no_info,8.699514748210191,,8.029107054619736,,3.7864597824528,8.029107054619736,2.1204786306798233
symphalangus syndactylus,no_info,9.296518068217235,6.464588303689961,7.691656822810547,7.691656822810547,3.7612001156935624,7.691656822810547,2.045000687604257
propithecus diadema,no_info,8.62155320674048,5.6240175061873385,7.078341579557671,6.816735880594968,3.044522437723423,6.947538730076319,2.281979808718842
propithecus tattersalli,no_info,8.173293438966228,5.043425116919247,7.403670290012373,,2.995732273553991,7.403670290012373,2.4714058580505323
propithecus verreauxi,no_info,8.517193191416238,5.0106352940962555,6.815639990074331,6.815639990074331,3.4339872044851463,6.815639990074331,1.9847598678214038
eulemur coronatus,no_info,7.405495663199472,,6.410174881966167,,3.295836866004329,6.410174881966167,1.944930875701221
eulemur fulvus,no_info,7.818027938530729,,6.2324480165505225,6.450470422144176,3.56953269648137,6.34145921934735,1.7765516549542681
eulemur macaco,no_info,7.810758116529357,,6.29156913955832,5.583496308781699,3.624340932976365,5.93753272417001,1.638237912484137
eulemur mongoz,no_info,7.349230824613334,,6.476972362889683,6.970730078143525,3.5890591188317256,6.723851220516604,1.8734300544776996
eulemur rubriventer,no_info,7.692341519858864,,6.470799503782602,7.2078598714324755,3.456316680883235,6.839329687607538,1.9787913895262053
hapalemur aureus,no_info,7.282761179605593,4.90527477843843,,,,,
hapalemur griseus,no_info,6.920177798980694,,6.779921907472252,7.204892510204673,3.1484533605716547,6.992407208838463,2.220902267889677
lemur catta,no_info,7.845807502637805,5.0238805208462765,6.38856140554563,6.815639990074331,3.6189933266497696,6.6021006978099805,1.8242920342496953
prolemur simus,no_info,7.460202577438947,,,,2.8678989020441064,,
varecia rubra,no_info,8.189050170370388,,6.411818267709897,6.476972362889683,3.624340932976365,6.44439531529979,1.7780875018310025
varecia variegata,no_info,8.155448273997616,,6.405228458030842,6.47543271670409,3.6888794541139363,6.440330587367466,1.7458772148775528
lepilemur mustelinus,no_info,6.551080335043404,4.442651256490317,6.3835066348840055,6.302618975744905,,6.343062805314455,
lepilemur ruficaudatus,no_info,6.658011045870748,4.804021044733257,6.38856140554563,,,6.38856140554563,
arctocebus calabarensis,no_info,5.551019720103791,4.74493212836325,5.631211781821365,5.598421958998375,2.5649493574615367,5.61481687040987,2.1890556451245913
loris tardigradus,no_info,5.473110656921199,5.0106352940962555,5.940171252720432,5.8998973535824915,3.0726933146901194,5.9200343031514615,1.926659675031218
nycticebus coucang,no_info,6.791783102729716,5.176149732573829,6.359573868672378,,3.250374491927572,6.359573868672378,1.9565665077875243
nycticebus pygmaeus,no_info,6.037870919922137,4.890349128221754,5.60947179518496,,2.9601050959108397,5.60947179518496,1.8950245391401876
perodicticus potto,no_info,6.824264968483112,,6.304448802421981,6.304448802421981,3.4781584227982836,6.304448802421981,1.8125824174937557
cacajao calvus,no_info,8.059908334578276,6.459904454377535,7.093404625868766,,3.5779478934066544,7.093404625868766,1.9825343568977907
cacajao melanocephalus,no_info,7.984462732262196,6.459904454377535,,,,,
chiropotes albinasus,no_info,7.975908360165538,,7.286191714702382,,2.995732273553991,7.286191714702382,2.432190546206053
chiropotes satanas,no_info,7.9870148391344316,,7.286191714702382,,2.975529566236472,7.286191714702382,2.4487041894590043
pithecia aequatorialis,no_info,7.090076835776092,,,,,,
pithecia irrorata,no_info,7.090076835776092,,,,,,
pithecia monachus,no_info,7.484368643286131,,,,3.2188758248682006,,
pithecia pithecia,no_info,7.299797366758161,4.804021044733257,6.652863029353347,7.286191714702382,3.58351893845611,6.969527372027865,1.9448836441842696
tarsius tarsier,no_info,4.975353479951616,4.23410650459726,6.052089168924417,6.052089168924417,,6.052089168924417,
elephas maximus,yes,14.971762626078798,,8.097730573664219,8.097730573664219,4.377014092850337,8.097730573664219,1.8500581450929094
loxodonta africana,yes,15.38412647587812,6.976348070447749,8.29853954537488,8.202482446576537,4.174387269895637,8.25051099597571,1.9764603671240064
abrocoma bennettii,no_info,5.581614840681993,,,,0.8329091229351039,,
aplodontia rufa,no_info,7.025538314638521,4.02535169073515,6.593044534142437,6.593044534142437,,6.593044534142437,
cryptomys anselli,no_info,4.499809670330265,,5.8998973535824915,5.8998973535824915,3.0252910757955354,5.8998973535824915,1.9501916363637986
cryptomys damarensis,no_info,5.19295685089021,,6.236369590203704,,2.740840023925201,6.236369590203704,2.2753497233568925
cryptomys hottentotus,no_info,4.886582645426277,3.828641396489095,6.1092475827643655,,2.3978952727983707,6.1092475827643655,2.5477541292430197
georychus capensis,no_info,5.198497031265826,2.833213344056216,5.717027701406222,5.717027701406222,2.4159137783010487,5.717027701406222,2.3664038645562204
heliophobius argenteocinereus,no_info,5.075173815233827,,,,,,
heterocephalus glaber,yes,3.5553480614894135,,5.429345628954441,,3.4339872044851463,5.429345628954441,1.5810616946572043
calomyscus bailwardi,no_info,3.0155349008501706,,,,2.2407096892759584,,
calomyscus mystax,no_info,3.0155349008501706,,,,,,
capromys pilorides,no_info,8.45175826863073,4.605170185988092,5.717027701406222,5.717027701406222,2.624668592163159,5.717027701406222,2.1781903126651314
geocapromys brownii,no_info,7.313220387090301,,5.8998973535824915,,2.6026896854443837,5.8998973535824915,2.2668462500842246
geocapromys ingrahami,no_info,6.492239835020471,3.970291913552122,6.593044534142437,6.593044534142437,,6.593044534142437,
plagiodontia aedium,no_info,7.144407180321139,,,,2.766319109226186,,
castor canadensis,no_info,9.915910072534686,,6.459904454377535,6.459904454377535,3.152736022363656,6.459904454377535,2.0489836156769137
castor fiber,no_info,10.126631103850338,4.330733340286331,6.459904454377535,6.459904454377535,,6.459904454377535,
cavia aperea,no_info,5.831882477283517,2.833213344056216,4.30406509320417,4.343805421853684,1.791759469228055,4.323935257528927,2.413234215746498
cavia porcellus,no_info,6.590301048196686,,4.189654742026425,4.330733340286331,2.4849066497880004,4.260194041156378,1.7144282025724533
cavia tschudii,no_info,6.457554277032581,,4.127134385045092,4.343805421853684,1.840549633397487,4.235469903449388,2.301198417361393
dolichotis patagonum,no_info,9.433483923290392,4.174387269895637,5.062595033026967,5.209486152841421,2.667228206581955,5.136040592934194,1.925609732328084
galea musteloides,no_info,5.822749993720244,3.6635616461296463,4.189654742026425,4.0943445622221,1.252762968495368,4.141999652124262,3.30629157812592
galea spixii,no_info,6.1092475827643655,3.7376696182833684,4.248495242049359,4.718498871295094,1.5260563034950492,4.483497056672227,2.9379630662406764
kerodon rupestris,no_info,6.856461984594587,3.5553480614894135,5.017279836814924,,2.5572273113676265,5.017279836814924,1.9619999420902638
chinchilla lanigera,no_info,6.465366816769375,,5.480638923341991,5.480638923341991,2.8449093838194073,5.480638923341991,1.926472229489436
lagidium peruanum,no_info,7.1308988302963465,4.07753744390572,5.8998973535824915,5.8998973535824915,,5.8998973535824915,
lagidium viscacia,no_info,7.3395376954076745,,,,2.970414465569701,,
lagostomus maximus,no_info,8.699514748210191,3.9889840465642745,5.552959584921617,6.1224928095143865,2.379546134130174,5.837726197218002,2.4532939763119748
alticola argentatus,no_info,3.629660094453965,,,,,,
alticola semicanus,no_info,3.58351893845611,,,,1.33500106673234,,
alticola strelzowi,no_info,3.912023005428146,2.833213344056216,,,,,
arvicola amphibius,no_info,4.787491742782046,2.6390573296152584,3.9318256327243257,3.8066624897703196,0.9162907318741551,3.869244061247323,4.222725306119031
baiomys taylori,no_info,2.0794415416798357,3.044522437723423,3.784189633918261,4.31748811353631,1.1939224684724346,4.050838873727286,3.392882687692557
cricetulus barabensis,no_info,,2.995732273553991,,,1.667706820558076,,
cricetus cricetus,no_info,6.227919112481864,3.1354942159291497,3.7612001156935624,4.02535169073515,1.2809338454620642,3.893275903214356,3.039404350979543
dicrostonyx groenlandicus,no_info,4.189654742026425,2.772588722239781,3.6888794541139363,4.442651256490317,1.1939224684724346,4.065765355302126,3.4053847403542665
dicrostonyx richardsoni,no_info,4.007333185232471,2.9444389791664403,4.51085950651685,4.442651256490317,,4.476755381503583,
dicrostonyx torquatus,no_info,4.442651256490317,2.9444389791664403,4.51085950651685,,,4.51085950651685,
eligmodontia typus,no_info,3.0633909220278057,2.8903717578961645,3.8918202981106265,,,3.8918202981106265,
ellobius talpinus,no_info,3.6888794541139363,,4.543294782270004,,1.8562979903656263,4.543294782270004,2.447502936409004
lagurus lagurus,no_info,3.0106208860477417,3.044522437723423,3.6375861597263857,3.784189633918261,1.33500106673234,3.7108878968223236,2.7796890873693476
lasiopodomys brandtii,no_info,3.6888794541139363,,4.110873864173311,,1.410986973710262,4.110873864173311,2.9134740013676805
lemmus lemmus,no_info,4.248495242049359,2.70805020110221,3.1780538303479458,3.784189633918261,1.1939224684724346,3.4811217321331034,2.91570166745168
lophiomys imhausi,no_info,6.626717749249025,3.6888794541139363,,,2.0149030205422647,,
mesocricetus auratus,no_info,4.653960350157523,2.995732273553991,3.871201010907891,3.871201010907891,1.3609765531356006,3.871201010907891,2.8444288786525367
mesocricetus brandti,no_info,5.159055299214529,2.9444389791664403,3.713572066704308,3.871201010907891,1.4816045409242156,3.7923865388060998,2.5596482961913933
microtus agrestis,no_info,3.828641396489095,2.5649493574615367,3.58351893845611,3.7376696182833684,1.5686159179138452,3.6605942783697394,2.3336460101961007
microtus arvalis,no_info,3.3141860046725258,2.995732273553991,3.6375861597263857,4.02535169073515,1.5686159179138452,3.8314689252307677,2.4425793984842166
microtus duodecimcostatus,no_info,3.1354942159291497,,,,,,
microtus guentheri,no_info,3.9435216724875173,2.8903717578961645,4.0943445622221,4.553876891600541,1.3609765531356006,4.324110726911321,3.1772117726413827
microtus longicaudus,no_info,3.6027767550605247,,,,,,
microtus ochrogaster,no_info,3.6888794541139363,2.995732273553991,3.8501476017100584,,1.667706820558076,3.8501476017100584,2.308647751660365
microtus oeconomus,no_info,4.060443010546419,2.9444389791664403,3.4011973816621555,3.871201010907891,,3.6361991962850233,
microtus pennsylvanicus,no_info,3.8918202981106265,,3.367295829986474,3.6109179126442243,,3.4891068713153492,
microtus pinetorum,no_info,3.2386784521643803,3.044522437723423,4.584967478670572,,1.33500106673234,4.584967478670572,3.4344298240098947
microtus richardsoni,no_info,3.9318256327243257,3.044522437723423,,,,,
microtus subterraneus,no_info,2.995732273553991,3.1780538303479458,4.564348191467836,,,4.564348191467836,
myodes glareolus,no_info,3.0349529867072724,2.995732273553991,3.8501476017100584,4.276666119016055,1.589235205116581,4.063406860363057,2.5568316428435645
myodes rufocanus,no_info,3.3843902633457743,,4.127134385045092,,,4.127134385045092,
myodes rutilus,no_info,2.995732273553991,,,,0.7419373447293773,,
myopus schisticolor,no_info,3.2188758248682006,2.995732273553991,3.4965075614664802,,,3.4965075614664802,
neotoma albigula,no_info,5.342334251964811,3.7612001156935624,4.430816798843313,4.61512051684126,2.2512917986064953,4.522968657842286,2.0090548282732223
neotoma cinerea,no_info,5.815621956411737,3.295836866004329,5.8664680569332965,,,5.8664680569332965,
neotoma floridana,no_info,5.673323267171493,3.091042453358316,4.553876891600541,4.61512051684126,2.151762203259462,4.5844987042209,2.130578693721992
neotoma lepida,no_info,5.4638318050256105,3.4339872044851463,4.330733340286331,4.330733340286331,2.3513752571634776,4.330733340286331,1.8417874080679926
neotoma micropus,no_info,5.465102184192863,3.258096538021482,4.912654885736052,4.61512051684126,,4.763887701288656,
nyctomys sumichrasti,no_info,3.912023005428146,3.044522437723423,,4.110873864173311,1.7404661748405046,4.110873864173311,2.3619383838643286
ochrotomys nuttalli,no_info,3.091042453358316,3.044522437723423,,,2.128231705849268,,
ondatra zibethicus,no_info,7.216709486709457,3.2188758248682006,5.652489180268651,5.652489180268651,,5.652489180268651,
onychomys leucogaster,no_info,3.481240089335692,3.1354942159291497,4.605170185988092,4.736198448394496,1.7227665977411035,4.670684317191293,2.7111532829319467
onychomys torridus,no_info,3.091042453358316,2.995732273553991,3.713572066704308,3.713572066704308,1.5260563034950492,3.713572066704308,2.4334436797641756
peromyscus californicus,no_info,3.7376696182833684,3.4011973816621555,3.828641396489095,,1.7047480922384253,3.828641396489095,2.2458692952469503
peromyscus crinitus,no_info,2.803360380906535,3.332204510175204,4.248495242049359,4.248495242049359,2.0412203288596382,4.248495242049359,2.0813506420558
peromyscus eremicus,no_info,3.2188758248682006,3.2188758248682006,4.859812404361672,,2.0014800002101243,4.859812404361672,2.4281094009690167
peromyscus guatemalensis,no_info,3.6888794541139363,,3.912023005428146,4.143134726391533,1.7404661748405046,4.027578865909839,2.314080517122905
peromyscus leucopus,no_info,3.1354942159291497,3.091042453358316,4.290459441148391,,2.066862759472976,4.290459441148391,2.07583179941875
peromyscus maniculatus,no_info,3.0204248861443626,3.091042453358316,3.8918202981106265,,2.1162555148025524,3.8918202981106265,1.83901247788301
peromyscus polionotus,no_info,2.6390573296152584,3.044522437723423,3.332204510175204,,1.7047480922384253,3.332204510175204,1.9546609410190579
peromyscus truei,no_info,3.2188758248682006,3.4011973816621555,3.912023005428146,,1.6863989535702288,3.912023005428146,2.31974942651981
phenacomys intermedius,no_info,3.4965075614664802,2.9444389791664403,3.6109179126442243,,,3.6109179126442243,
phenacomys ungava,no_info,3.295836866004329,3.044522437723423,3.6375861597263857,,,3.6375861597263857,
phodopus roborovskii,no_info,,2.9444389791664403,5.493061443340548,,1.5686159179138452,5.493061443340548,3.5018524169039127
phodopus sungorus,no_info,3.152736022363656,3.044522437723423,4.787491742782046,,1.3609765531356006,4.787491742782046,3.517688627149365
phyllotis darwini,no_info,3.927896354584436,,4.04305126783455,,,4.04305126783455,
podomys floridanus,no_info,3.4657359027997265,3.2188758248682006,3.6888794541139363,,2.0014800002101243,3.6888794541139363,1.8430758507337877
reithrodon auritus,no_info,4.279440045898781,,4.110873864173311,,1.7047480922384253,4.110873864173311,2.4114259947788033
reithrodontomys humulis,no_info,2.33214389523559,3.1354942159291497,4.653960350157523,,,4.653960350157523,
reithrodontomys megalotis,no_info,2.3978952727983707,3.044522437723423,4.672828834461906,4.382026634673881,,4.527427734567894,
rhipidomys nitela,no_info,4.48863636973214,,,,,,
scotinomys teguina,no_info,2.4159137783010487,3.044522437723423,3.5263605246161616,3.8918202981106265,,3.709090411363394,
sigmodon hispidus,no_info,5.220355825078324,2.70805020110221,3.6888794541139363,3.6888794541139363,1.6486586255873816,3.6888794541139363,2.237503505493545
